Precinct ID,Address
1693741,5607 Water Oak Cir Castle Rock CO 
1693742,5381 Hospitality Pl Parker CO 
1693742,6525 Frank Gardner Way Parker CO 
1693743,7469 Nuthatch Cir Parker CO 
1693743,5839 Thunder Hill Rd Parker CO 
1693744,8136 Stetson Rd Parker CO 
1693744,5903 Angie Ct Parker CO 
1693745,9346 Hidden Pines Ct Parker CO 
1693745,9208 Morning Star Pl Parker CO 
1693746,5202 Knobcone Dr Castle Rock CO 
1693746,2177 Beechnut Pl Castle Rock CO 
1693747,4545 E Highway 86 Castle Rock CO 
1693747,7198 Oasis Dr Castle Rock CO 
1693748,920 Coral Ct Castle Rock CO 
1693748,808 Park View Pl Castle Rock CO 
1693749,505 Scott Blvd Castle Rock CO 
1693749,519 Oakwood Dr Castle Rock CO 
1693750,1100 E Plum Creek Pkwy Castle Rock CO 
1693750,1611 Sand Wedge Way Castle Rock CO 
1693751,1371 Columbine Dr Castle Rock CO 
1693751,250 Burgess Dr Castle Rock CO 
1693752,1913 Sandhurst Dr Castle Rock CO 
1693752,228 Hill Ct Castle Rock CO 
1693753,854 Bartlett St Castle Rock CO 
1693753,5200 Shelby Dr Castle Rock CO 
1693754,306 S Lindsey St Castle Rock CO 
1693754,877 Sundown Dr Castle Rock CO 
1693755,5983 Raleigh Cir Castle Rock CO 
1693755,6276 Turnstone Pl Castle Rock CO 
1693756,127 S Quicksilver Ave Castle Rock CO 
1693756,75 N Bedford Ave Castle Rock CO 
1693757,3091 Cherry Plum Way Castle Rock CO 
1693757,78 Crosshaven Pl Castle Rock CO 
1693758,1956 Hawk Ter Castle Rock CO 
1693758,3186 Cool Meadow Pl Castle Rock CO 
1693759,7880 Hill Crest Dr Louviers CO 
1693759,8129 Triangle Dr Louviers CO 
1693760,10309 Halleys Way Littleton CO 
1693760,8557 Hackamore Rd Littleton CO 
1693761,9621 Lone Iris Pl Littleton CO 
1693761,9693 Fairwood St Littleton CO 
1693762,1035 Valley Rd Lone Tree CO 
1693762,1870 Macom Dr Sedalia CO 
1693763,6673 Big Horn Trl Littleton CO 
1693763,6870 Briar Rose Trl Littleton CO 
1693764,756 Mercury Cir Littleton CO 
1693764,13328 Rigel Dr Lone Tree CO 
1693765,406 Mimas Pl Littleton CO 
1693765,13327 Callisto Dr Littleton CO 
1693766,10200 Park Meadows Dr Littleton CO 
1693766,10061 Park Meadows Dr Lone Tree CO 
1693767,9333 Erminedale Dr Lone Tree CO 
1693767,8243 Arrowhead Way Lone Tree CO 
1693768,9192 E Star Hill Ln Lone Tree CO 
1693768,10400 Park Meadows Dr Littleton CO 
1693769,9860 Rosemont Ave Littleton CO 
1693769,9498 Troon Village Dr Lone Tree CO 
1693770,9550 Halstead Ln Lone Tree CO 
1693770,9098 Prairie Sky Ln Lone Tree CO 
1693771,8333 S Valley Hwy Englewood CO 
1693771,12742 2nd St Parker CO 
1693772,9494 Ashbury Cir Parker CO 
1693772,9578 Pearl Cir Parker CO 
1693773,9772 Cheewall Ln Parker CO 
1693773,16280 Hedgeway Dr Parker CO 
1693774,10115 S Peoria St Parker CO 
1693774,12225 Glasgow Ct Parker CO 
1693775,15397 Flowergate Way Parker CO 
1693775,10662 Stoneflower Dr Parker CO 
1693776,16041 Relic Rock Ter Parker CO 
1693776,16509 Amberstone Way Parker CO 
1693777,10611 Wintersweet Pl Parker CO 
1693777,16201 Hollyridge Dr Parker CO 
1693778,8528 Winter Berry Dr Castle Rock CO 
1693778,12338 Turquoise Terrace St Castle Pines CO 
1693779,9424 N Palomino Dr Castle Rock CO 
1693779,7759 Woodstock Ct Castle Pines CO 
1693780,8186 Briar Cliff Dr Castle Pines CO 
1693780,1046 Bramblewood Dr Castle Rock CO 
1693781,9968 E Weathervane Way Parker CO 
1693781,13118 N Dixon Dr Parker CO 
1693782,12482 N Lost Canyon Trl Parker CO 
1693782,12710 N Lost Canyon Trl Parker CO 
1693783,5744 Jaguar Way Lone Tree CO 
1693783,10348 Cheetah Tail Lone Tree CO 
1693784,741 Shadowstone Dr Littleton CO 
1693784,10506 Weathersfield Way Highlands Ranch CO 
1693785,10985 Shadowbrook Cir Highlands Ranch CO 
1693785,3720 Fairbrook Pt Highlands Ranch CO 
1693786,2765 Westgate Ave Littleton CO 
1693786,10821 Trotwood Way Highlands Ranch CO 
1693787,10660 Braselton St Highlands Ranch CO 
1693787,10552 Ashfield St Highlands Ranch CO 
1693788,10169 Fawnbrook Ln Littleton CO 
1693788,10284 Rotherwood Cir Littleton CO 
1693789,10524 Applebrook Cir Highlands Ranch CO 
1693789,10495 Applebrook Cir Highlands Ranch CO 
1693790,4116 Aspenmeadow Cir Highlands Ranch CO 
1693790,4404 Cedarpoint Pl Littleton CO 
1693791,10947 Puma Run Littleton CO 
1693791,5344 Fullerton Cir Highlands Ranch CO 
1693792,6471 Serengeti Pl Littleton CO 
1693792,10442 Lions Path Littleton CO 
1693793,13202 N Highland Cir Littleton CO 
1693793,8201 S Santa Fe Dr Littleton CO 
1693794,1728 Shea Center Dr Highlands Ranch CO 
1693794,8765 Creekside Way Highlands Ranch CO 
1693795,996 Cobblestone Dr Littleton CO 
1693795,8411 S Willow Creek St Highlands Ranch CO 
1693796,2878 Shady Ln Highlands Ranch CO 
1693796,2984 Shady Ln Highlands Ranch CO 
1693797,5790 County Line Pl Highlands Ranch CO 
1693797,6658 Green River Dr Highlands Ranch CO 
1693798,9277 Cactus Bluff Way Highlands Ranch CO 
1693798,9139 Roadrunner St Littleton CO 
1693799,9258 Rockhurst St Highlands Ranch CO 
1693799,1337 Laurenwood Way Littleton CO 
1693800,9399 Burgundy Cir Highlands Ranch CO 
1693800,9415 Autumn Ash Pl Highlands Ranch CO 
1693801,8786 Meadowlark Cir Littleton CO 
1693801,823 Shadow Mountain Dr Highlands Ranch CO 
1693802,2850 Classic Dr Littleton CO 
1693802,2850 Classic Dr Highlands Ranch CO 
1693803,8935 Green Meadows Ct Highlands Ranch CO 
1693803,2414 Briarhurst Dr Highlands Ranch CO 
1693804,9030 Forrest Dr Highlands Ranch CO 
1693804,8955 Miners Dr Highlands Ranch CO 
1693805,3945 Mallard St Highlands Ranch CO 
1693805,3970 Mallard St Highlands Ranch CO 
1693806,9014 Copeland St Hghlnds Ranch CO 
1693806,8896 Goosander Way Hghlnds Ranch CO 
1693807,8725 Aberdeen Cir Highlands Ranch CO 
1693807,100 Canongate Ln Highlands Ranch CO 
1693808,6392 Freeport Dr Highlands Ranch CO 
1693808,9033 Edgewood St Littleton CO 
1693809,9862 Foxhill Cir Littleton CO 
1693809,2828 Deer Creek Trl Littleton CO 
1693810,9696 Golden Eagle Ave Highlands Ranch CO 
1693810,9515 Golden Eagle Pl Highlands Ranch CO 
1693811,2767 Golden Eagle Ct Highlands Ranch CO 
1693811,9665 Castle Ridge Cir Littleton CO 
1693812,1041 Laurenwood Ln Highlands Ranch CO 
1693812,9892 Thornbury Way Littleton CO 
1693813,9848 Sylvestor Rd Highlands Ranch CO 
1693813,481 Bexley Ln Highlands Ranch CO 
1693814,9872 Sterling Dr Highlands Ranch CO 
1693814,525 Arden Cir Highlands Ranch CO 
1693815,9492 Crestmore Way Littleton CO 
1693815,1686 Adobe Pl Highlands Ranch CO 
1693816,2225 Weatherstone Cir Littleton CO 
1693816,3321 Cascina Cir Littleton CO 
1693817,9141 Roundtree Dr Highlands Ranch CO 
1693817,9248 Canyon Wren Ct Highlands Ranch CO 
1693818,5240 Morning Glory Pl Highlands Ranch CO 
1693818,9365 Weeping Willow Ct Littleton CO 
1693819,6228 Trailhead Rd Littleton CO 
1693819,6021 Trailhead Rd Highlands Ranch CO 
1693820,9176 Mountain Brush Ct Highlands Ranch CO 
1693820,6990 Dorado Ct Highlands Ranch CO 
1693821,3633 Rosewalk Cir Littleton CO 
1693821,10046 White Oak Pl Highlands Ranch CO 
1693822,1738 Mountain Maple Ave Highlands Ranch CO 
1693822,1878 Mountain Maple Ave Littleton CO 
1693823,770 English Sparrow Trl Littleton CO 
1693823,842 Sage Sparrow Cir Highlands Ranch CO 
1693824,848 Huntington Pl Highlands Ranch CO 
1693824,822 Hughes Ln Littleton CO 
1693825,2401 Wynterbrook Dr Highlands Ranch CO 
1693825,9728 Clairton Ln Highlands Ranch CO 
1693826,3397 Cranston Cir Littleton CO 
1693826,9966 Hawthorne St Highlands Ranch CO 
1693827,9605 Timber Hawk Cir Highlands Ranch CO 
1693827,9654 Timber Hawk Cir Littleton CO 
1693828,4852 Collinsville Pl Highlands Ranch CO 
1693828,4885 Collinsville Pl Littleton CO 
1693829,9679 Parramatta Pl Highlands Ranch CO 
1693829,5419 Rockhampton Cir Highlands Ranch CO 
1693830,9951 Prairie Falcon Ln Highlands Ranch CO 
1693830,9972 Prairie Falcon Ln Littleton CO 
1693831,10511 Hyacinth St Littleton CO 
1693831,10295 Woodrose Ln Littleton CO 
1693832,10210 Charissglen Ln Littleton CO 
1693832,10265 Rustic Redwood Way Littleton CO 
1693833,206 Eagle St Red Cliff CO 
1693833,198 N Meraine Ave Eagle CO 
1693834,1775 W Gore Creek Dr Vail CO 
1693834,1824 Alta Cir Vail CO 
1693835,1014 Main St Minturn CO 
1693835,453 Pine St Minturn CO 
1693836,41929 Highway 6 Avon CO 
1693836,39 Deer Ct Avon CO 
1693837,2958 S Frontage Rd W Vail CO 
1693837,2397 Garmisch Dr Vail CO 
1693838,600 W Lionshead Cir Vail CO 
1693838,434 Gore Creek Dr Vail CO 
1693839,4030 Fall Line Dr Vail CO 
1693839,5045 Main Gore Dr S Vail CO 
1693840,2101 Old Trail Rd Avon CO 
1693840,180 Nottingham Rd Avon CO 
1693841,4057 Wildridge Rd W Avon CO 
1693841,2140 Saddle Ridge Loop Avon CO 
1693842,125 Castle Peak Ln Edwards CO 
1693842,89 Heritage Park Pl Edwards CO 
1693843,220 Edwards Access Blvd Edwards CO 
1693843,2856 SW Frontage Rd Vail CO 
1693844,624 2nd St Gypsum CO 
1693844,616 2nd St Gypsum CO 
1693845,305 Gold Rivers Ct Basalt CO 
1693845,134 E Homestead Dr Basalt CO 
1693846,17 Pine Ridge Rd Basalt CO 
1693846,127 Juniper Trl Basalt CO 
1693847,4675 Highway 6 Gypsum CO 
1693847,80 Willowstone Ct Gypsum CO 
1693848,127 Trough Rd Bond CO 
1693848,31466 Colorado River Rd Mc Coy CO 
1693849,3000 Milk Creek Rd Wolcott CO 
1693849,520 Mesa Dr Eagle CO 
1693850,22 Trout Pond Ln Minturn CO 
1693850,225 Eagle Dr Avon CO 
1693851,37723 Highway 6 Avon CO 
1693851,918 Deer Blvd Avon CO 
1693852,50 Latigo Cir Edwards CO 
1693852,141 Rawhide Rd Edwards CO 
1693853,244 Legacy Trl Edwards CO 
1693853,27206 Highway 6 Wolcott CO 
1693854,640 Big Dipper Rd Wolcott CO 
1693854,948 Wolcott Springs Rd Wolcott CO 
1693855,15390 Highway 6 Eagle CO 
1693855,27 Cochise Dr Gypsum CO 
1693856,412 Meadow Ct Basalt CO 
1693856,202 Evans Rd El Jebel CO 
1693857,435 Fox Run Dr El Jebel CO 
1693857,1459 County Road 102 Basalt CO 
1693858,1 Springfield St Gypsum CO 
1693858,1053 Cottonwood Pass Rd Gypsum CO 
1693859,385 Greenhorn Ave Eagle CO 
1693859,96 Big Sage Ct Eagle CO 
1693860,45 Aspen Glen Ct Edwards CO 
1693860,88 Aspen Glen Ct Edwards CO 
1693861,851 Elkhorn Avon CO 
1693861,84 Riverbend Ct Edwards CO 
1693862,1899 Woods Lake Rd Meredith CO 
1693862,1899 Woods Lake Rd Meredith CO 
1693863,399 S Elbert St Elizabeth CO 
1693863,256 Washington St Elizabeth CO 
1693864,370 Antelope Run Elizabeth CO 
1693864,1503 Kiowa Trl Elizabeth CO 
1693865,12221 E Quartzville Franktown CO 
1693865,12221 E Quartzville Franktown CO 
1693866,7490 SE Cherry Creek Rd Franktown CO 
1693866,4283 County Road 106 Elbert CO 
1693867,1312 Gambel Oaks Dr Elizabeth CO 
1693867,575 Howling Cir Elizabeth CO 
1693868,34211 Columbine Trl Elizabeth CO 
1693868,34358 Columbine Trl E Elizabeth CO 
1693869,3703 Pikes Peak Rd Parker CO 
1693869,46719 County Road 17 Elizabeth CO 
1693870,1258 Buffalo Grass Pl Elizabeth CO 
1693870,42605 London Way Parker CO 
1693871,5245 Timber Pl Elizabeth CO 
1693871,37451 Timber Dr Elizabeth CO 
1693872,2620 Eileen Way Parker CO 
1693872,3621 Judge Adams Rd Elizabeth CO 
1693873,6523 County Road 98 Elbert CO 
1693873,24930 Cave Spring Trl Elbert CO 
1693874,45330 Valdonna Cir Bennett CO 
1693874,11995 County Road 178 Kiowa CO 
1693875,11397 Pine Meadows Dr Kiowa CO 
1693875,15433 Pete Colman Ave Elbert CO 
1693876,39200 County Road 147 Agate CO 
1693876,25040 Longhorn Trl Ramah CO 
1693877,502 Cheyenne Ave Simla CO 
1693877,489 County Road 137 Rush CO 
1693881,380 Gold Camp Rd Colorado Springs CO 
1693881,950 Oak Ridge Rd Manitou Springs CO 
1693882,5410 Prospero Rd Peyton CO 
1693882,18185 Sage Crest Rd Peyton CO 
1693883,20405 Simla Hwy Simla CO 
1693883,13135 Oil Well Rd Calhan CO 
1693884,35350 Funk Rd Calhan CO 
1693884,5910 Sengbeil Rd Yoder CO 
1693885,21880 Akawi Way Peyton CO 
1693885,1350 8th St Calhan CO 
1693886,4671 Pipestem Ave Colorado Springs CO 
1693886,14985 Handle Rd Colorado Springs CO 
1693887,885 Ranchette Pl Calhan CO 
1693887,7110 Pyramid Pl Peyton CO 
1693888,21225 Scott Rd Calhan CO 
1693888,16491 Prairie Vista Ln Peyton CO 
1693889,14920 Jorba Grvs Peyton CO 
1693889,15450 McClelland Rd Calhan CO 
1693890,35250 Shear Rd Yoder CO 
1693890,38520 Old Dog Vw Rush CO 
1693891,1925 Awesome Vw Yoder CO 
1693891,36825 E Jones Rd Yoder CO 
1693892,11700 Peaceful Valley Rd Colorado Springs CO 
1693892,7475 Raintree Dr Colorado Springs CO 
1693893,12155 Orleans Rd Fountain CO 
1693893,20625 Andalusian Vw Pueblo CO 
1693894,10090 W Highway 24 Green Mountain Falls CO 
1693894,320 Earthsong Way Manitou Springs CO 
1693895,5210 S Highway 85-87 Colorado Springs CO 
1693895,5210 S Highway 85-87 Colorado Springs CO 
1693896,7733 Gerry Hts Fountain CO 
1693896,7578 Sandy Springs Pt Fountain CO 
1693897,8475 Furlong Cir Fountain CO 
1693897,9335 Link Rd Fountain CO 
1693898,20495 Longhorn Pt Fountain CO 
1693898,7932 Bayonet Cir Colorado Springs CO 
1693899,400 Hadley St Fountain CO 
1693899,116 Mojave Way Fountain CO 
1693900,2118 El Camino Meseta Fountain CO 
1693900,1279 Ancestra Dr Fountain CO 
1693901,825 Marshall Dr Fountain CO 
1693901,9760 Wineglass Rd Fountain CO 
1693902,8225 Commanche Rd Colorado Springs CO 
1693902,8655 Old Stage Rd Colorado Springs CO 
1693903,2339 Coyote Crest Vw Colorado Springs CO 
1693903,2353 Diamond Creek Dr Colorado Springs CO 
1693904,1445 Falcon Valley Hts Colorado Springs CO 
1693904,12226 Bandon Dr Colorado Springs CO 
1693905,12356 Mount Baldy Dr Colorado Springs CO 
1693905,12105 Ambassador Dr Colorado Springs CO 
1693906,9955 Prominent Peak Hts Colorado Springs CO 
1693906,9104 Argentine Pass Trl Colorado Springs CO 
1693907,10260 Meadow Mist Ct Colorado Springs CO 
1693907,9772 Summit Ash Ct Colorado Springs CO 
1693908,8870 Aragon Dr Colorado Springs CO 
1693908,4368 Bays Water Dr Colorado Springs CO 
1693909,2960 Helmsdale Dr Colorado Springs CO 
1693909,2727 Emerald Ridge Dr Colorado Springs CO 
1693910,8926 Alpine Valley Dr Colorado Springs CO 
1693910,9060 Aldersgate Ct Colorado Springs CO 
1693911,8970 Boxelder Dr Colorado Springs CO 
1693911,8264 Timothy Ct Colorado Springs CO 
1693912,8361 Steadman Dr Colorado Springs CO 
1693912,7774 Silver Maple Ln Colorado Springs CO 
1693913,7531 Potomac Dr Colorado Springs CO 
1693913,8173 Telegraph Dr Colorado Springs CO 
1693914,6411 Black Ridge Vw Colorado Springs CO 
1693914,7730 Falling Needle Vw Colorado Springs CO 
1693915,1390 Farnham Pt Colorado Springs CO 
1693915,805 W Van Buren St Colorado Springs CO 
1693916,1436 N Walnut St Colorado Springs CO 
1693916,1416 N Chestnut St Colorado Springs CO 
1693917,305 Columbia Rd Colorado Springs CO 
1693917,6 El Paso Blvd Colorado Springs CO 
1693918,241 All Sky Dr Colorado Springs CO 
1693918,290 All Sky Dr Colorado Springs CO 
1693919,126 Paloma Hts Colorado Springs CO 
1693919,240 Cherry Hills Way Colorado Springs CO 
1693920,15025 Roller Coaster Rd Colo Spgs CO 
1693920,14485 Granby Rd Colorado Springs CO 
1693921,13975 State Highway 83 Colorado Springs CO 
1693921,14455 State Highway 83 Colorado Springs CO 
1693922,8350 Tannenbaum Rd Colorado Springs CO 
1693922,8315 Lakeview Dr Colorado Springs CO 
1693923,3890 Old Ranch Rd Colorado Springs CO 
1693923,11094 Black Forest Rd Colorado Springs CO 
1693924,7130 Eagle Wing Dr Colorado Springs CO 
1693924,11230 Teachout Rd Colorado Springs CO 
1693925,174 Westview Dr Monument CO 
1693925,16554 Elk Valley Trl Monument CO 
1693926,19835 Alexandria Dr Monument CO 
1693926,2825 Hunters Glen Rd Monument CO 
1693927,20343 Kenneth Lainer Dr Monument CO 
1693927,19415 W Top O The Moor Dr Monument CO 
1693928,18825 Saint Andrews Dr Monument CO 
1693928,18170 Lakeview Ln Monument CO 
1693929,17775 Mining Way Monument CO 
1693929,327 Vista Montana Ln Monument CO 
1693930,315 Powderhorn Dr Monument CO 
1693930,205 Blue Garter Way Monument CO 
1693931,16275 Kingswood Dr Colorado Springs CO 
1693931,15986 Midland Valley Way Monument CO 
1693932,15954 Backwoods Ct Colorado Springs CO 
1693932,1207 Highcrest Ln Colorado Springs CO 
1693933,1308 Castlecombe Ln Monument CO 
1693933,19815 Elk Creek Dr E Colorado Springs CO 
1693934,4661 Mountain Dance Dr Colorado Springs CO 
1693934,16389 Forest Light Dr Colorado Springs CO 
1693935,18170 Bar X Rd Colorado Springs CO 
1693935,8095 Walker Rd Colorado Springs CO 
1693936,10925 Hardy Rd Colorado Springs CO 
1693936,10695 Walker Rd Colorado Springs CO 
1693937,12165 Gila River Trl Elbert CO 
1693937,12955 Lariat Cir Elbert CO 
1693938,9940 Allendale Ct Peyton CO 
1693938,9630 Arroya Ln Colorado Springs CO 
1693939,9418 Shinnecock Ct Falcon CO 
1693939,9418 Shinnecock Ct Falcon CO 
1693940,9203 Shipman Ln Colorado Springs CO 
1693940,9630 Bennison Ter Colorado Springs CO 
1693941,13670 Coyote Crossing Ln Elbert CO 
1693941,14055 Murphy Rd Peyton CO 
1693942,2425 Split Rock Dr Colorado Springs CO 
1693942,2225 Harvester Ct Colorado Springs CO 
1693943,5130 Alderstone Way Colorado Springs CO 
1693943,14 Las Piedras Escondidas Colorado Springs CO 
1693944,5410 Majestic Dr Colorado Springs CO 
1693944,4730 Rusina Rd Colorado Springs CO 
1693945,1415 Christian Hts Colorado Springs CO 
1693945,5220 Bullock Pt Colorado Springs CO 
1693946,1214 Hill Cir Colorado Springs CO 
1693946,5306 Kissing Camels Dr Colorado Springs CO 
1693947,1220 Windmill Ave Colorado Springs CO 
1693947,1542 Chutney Ct Colorado Springs CO 
1693948,0 Usafa Usaf Academy CO 
1693948,0 Usafa Usaf Academy CO 
1693949,8450 Edgemont Way Colorado Springs CO 
1693949,2660 Holman Ct Colorado Springs CO 
1693950,560 Northfield Rd Colorado Springs CO 
1693950,7540 Tudor Rd Colorado Springs CO 
1693951,1980 Bluffside Ter Colorado Springs CO 
1693951,1345 Oak Hills Dr Colorado Springs CO 
1693952,7560 Carmine Ct Colorado Springs CO 
1693952,7630 Lonergan Ct Colorado Springs CO 
1693953,820 Vindicator Dr Colorado Springs CO 
1693953,905 Flying Eagle Pl Colorado Springs CO 
1693954,5823 Walsh Pt Colorado Springs CO 
1693954,268 Dolomite Dr Colorado Springs CO 
1693955,5115 Acton Ct Colorado Springs CO 
1693955,650 Autumn Crest Cir Colorado Springs CO 
1693956,12810 Rampart Range Rd Woodland Park CO 
1693956,6200 Aspen Lakes Rd Colorado Springs CO 
1693957,584 Academy Rd Palmer Lake CO 
1693957,611 Forest View Way Monument CO 
1693958,3170 Cathedral Spires Dr Colorado Springs CO 
1693958,5365 Rampart Terrace Rd Cascade CO 
1693959,6532 Lange Dr Colorado Springs CO 
1693959,6520 Glade Park Dr Colorado Springs CO 
1693960,6529 Whistle Bay Dr Colorado Springs CO 
1693960,7068 Vasalias Hts Colorado Springs CO 
1693961,5460 Slickrock Dr Colorado Springs CO 
1693961,7029 Grand Prairie Dr Colorado Springs CO 
1693962,3166 Vickers Dr Colorado Springs CO 
1693962,6050 Flintridge Dr Colorado Springs CO 
1693963,6345 Montarbor Dr Colorado Springs CO 
1693963,7423 Montarbor Dr Colorado Springs CO 
1693964,5188 Fossil Butte Dr Colorado Springs CO 
1693964,6731 Snowy Range Dr Colorado Springs CO 
1693966,3750 Goose Creek Dr Colorado Springs CO 
1693966,8260 Ravenel Dr Colorado Springs CO 
1693967,8155 Summerset Dr Colorado Springs CO 
1693967,1660 Chapel Hills Dr Colorado Springs CO 
1693968,1924 Chapel Hills Dr Colo Spgs CO 
1693968,1924 Chapel Hills Dr Colo Spgs CO 
1693969,3510 Rocky Knoll Dr Colorado Springs CO 
1693969,7558 Camino Ct Colorado Springs CO 
1693970,840 Robbie Vw Colorado Springs CO 
1693970,6732 Bishop Dr Colorado Springs CO 
1693971,3375 E Woodmen Rd Colorado Springs CO 
1693971,2840 Woodland Hills Dr Colorado Springs CO 
1693972,4314 Valencia Cir Colorado Springs CO 
1693972,3270 Oro Blanco Dr Colorado Springs CO 
1693973,6474 Silverwind Cir Colorado Springs CO 
1693973,6650 Edmonstown Dr Colorado Springs CO 
1693974,6255 Prairie Hills Vw Colorado Springs CO 
1693974,6435 La Plata Peak Dr Colorado Springs CO 
1693975,5814 Whiskey River Dr Colorado Springs CO 
1693975,5973 High Noon Ave Colorado Springs CO 
1693976,4767 Skywriter Cir Colorado Springs CO 
1693976,6255 Silverado Trl Colo Spgs CO 
1693977,5847 Instone Cir Colorado Springs CO 
1693977,5422 Hopalong Trl Colorado Springs CO 
1693978,7889 Steward Ln Colorado Springs CO 
1693978,5356 Stone Fence Dr Colorado Springs CO 
1693979,4850 Stanton Rd Colorado Springs CO 
1693979,1935 Dennison Ct Colorado Springs CO 
1693980,2527 Garden Way Colo Spgs CO 
1693980,2527 Garden Way Colo Spgs CO 
1693981,4760 Nightingale Dr Colorado Springs CO 
1693981,4115 Anitra Cir Colorado Springs CO 
1693982,3314 Corbett Ln Colorado Springs CO 
1693982,2911 Virginia Ave Colorado Springs CO 
1693983,2611 Farragut Cir Colorado Springs CO 
1693983,2719 N Union Blvd Colorado Springs CO 
1693984,2555 Fairway Dr Colorado Springs CO 
1693984,3765 Hartsock Ln Colorado Springs CO 
1693985,3673 Rebecca Ln Colorado Springs CO 
1693985,3345 Austin Bluffs Pkwy Colorado Springs CO 
1693986,2302 N Meade Ave Colorado Springs CO 
1693986,2108 Lark Dr Colorado Springs CO 
1693987,2005 Snyder Ave Colorado Springs CO 
1693987,2013 Collier Ave Colorado Springs CO 
1693988,2645 Tuckerman Ct Colorado Springs CO 
1693988,2226 Ptarmigan Ln Colorado Springs CO 
1693989,2633 Montebello Dr W Colo Spgs CO 
1693989,2633 Montebello Dr W Colo Spgs CO 
1693990,5625 Little Nell Ct Colorado Springs CO 
1693990,5270 Mira Loma Cir Colorado Springs CO 
1693991,5935 Vista Ridge Pt Colorado Springs CO 
1693991,3845 Nuevo Dr Colorado Springs CO 
1693992,5290 Turquoise Dr Colorado Springs CO 
1693992,5275 Diamond Dr Colorado Springs CO 
1693993,5150 Eros Way Colorado Springs CO 
1693993,5451 Prominence Pt Colorado Springs CO 
1693994,3608 Windflower Cir Colo Spgs CO 
1693994,3608 Windflower Cir Colo Spgs CO 
1693995,5320 Solar Ridge Dr Colorado Springs CO 
1693995,5067 Bluestem Dr Colorado Springs CO 
1693996,4380 Montebello Dr Colorado Springs CO 
1693996,4424 Montebello Dr Colorado Springs CO 
1693997,2450 N Murray Blvd Colorado Springs CO 
1693997,4160 Brigadoon Ln Colorado Springs CO 
1693998,2878 Merry Ln Colorado Springs CO 
1693998,3724 E La Salle St Colorado Springs CO 
1693999,2303 N Nevada Ave Colorado Springs CO 
1693999,1427 E Madison St Colorado Springs CO 
1694000,1510 Yuma St Colorado Springs CO 
1694000,1803 Prairie Rd Colorado Springs CO 
1694001,1309 Wynkoop Dr Colorado Springs CO 
1694001,1227 Holmes Dr Colorado Springs CO 
1694002,952 Hayden Dr Colorado Springs CO 
1694002,825 S Union Blvd Colorado Springs CO 
1694003,370 N Murray Blvd Colorado Springs CO 
1694003,145 S Academy Blvd Colorado Springs CO 
1694004,1610 N Murray Blvd Colorado Springs CO 
1694004,3920 E San Miguel St Colorado Springs CO 
1694005,375 Lionstone Dr Colorado Springs CO 
1694005,205 N Murray Blvd Colorado Springs CO 
1694006,1802 Hancock Dr Colorado Springs CO 
1694006,2840 S Circle Dr Colorado Springs CO 
1694007,1890 Monterey Rd Colorado Springs CO 
1694007,1419 Server Dr Colorado Springs CO 
1694008,1802 Monterey Rd Colorado Springs CO 
1694008,2423 Twilight Dr Colorado Springs CO 
1694009,4309 Chamberlin S Colorado Springs CO 
1694009,508 Kearney Ave S Colorado Springs CO 
1694010,862 Badger Dr Colorado Springs CO 
1694010,4880 Irving Dr Colorado Spgs CO 
1694011,4551 Harwood Rd Colo Spgs CO 
1694011,1960 S Chelton Rd Colorado Springs CO 
1694012,3810 Patrick Dr Colorado Springs CO 
1694012,3815 Lakehurst Dr Colorado Springs CO 
1694013,4215 Bluejay Ct Colorado Springs CO 
1694013,4545 Lancaster Dr Colorado Springs CO 
1694014,2924 W Bijou St Colorado Springs CO 
1694014,2432 W Pikes Peak Ave Colo Spgs CO 
1694015,925 Fontmore Rd Colorado Springs CO 
1694015,2212 W Uintah St Colorado Springs CO 
1694016,728 N Spruce St Colorado Springs CO 
1694016,931 N 19th St Colorado Springs CO 
1694017,914 W Cucharras St Colorado Springs CO 
1694017,904 W Cucharras St Colorado Springs CO 
1694018,1905 Calle De Seville Colorado Springs CO 
1694018,193 Millstream Ter Colorado Springs CO 
1694019,2926 Main St Colorado Springs CO 
1694019,18 E Espanola St Colorado Springs CO 
1694020,406 E Uintah St Colorado Springs CO 
1694020,1323 N El Paso St Colorado Springs CO 
1694021,1259 N Meade Ave Colorado Springs CO 
1694021,1403 N Prospect St Colorado Springs CO 
1694022,224 Mesa Rd Colorado Springs CO 
1694022,738 E Cache La Poudre St Colorado Springs CO 
1694023,544 E Platte Ave Colorado Spgs CO 
1694023,543 E Platte Ave Colorado Springs CO 
1694024,17 N Meade Ave Colorado Springs CO 
1694024,1024 E Saint Vrain St Colorado Springs CO 
1694025,730 N Prospect St Colorado Springs CO 
1694025,319 N Logan Ave Colorado Springs CO 
1694026,3616 Galley Rd Colorado Springs CO 
1694026,843 Yuma St Colorado Springs CO 
1694027,11 Narrows Rd Manitou Spgs CO 
1694027,110 Canon Ave Manitou Spgs CO 
1694028,124 Manitou Pl Manitou Springs CO 
1694028,225 Santa Fe Pl Manitou Spgs CO 
1694029,28 Sandra Ln Manitou Spgs CO 
1694029,25 Sutherland Rd Manitou Spgs CO 
1694030,2725 Reeve Cir Colorado Springs CO 
1694030,2715 Reeve Cir Colorado Springs CO 
1694031,3072 Windward Ct Colorado Springs CO 
